Dataset,#Training release,%traning,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
ZOOKEEPER,4,5.5391674860701405,50.0,3.5502958579881656,IBK,OVERSAMPLING,BESTFIRST,THRESHOLD,4.0,124.0,39.0,2.0,0.03125,0.6666666666666666,0.45296523517382414,-0.008716248223590696,
ZOOKEEPER,4,5.5391674860701405,50.0,3.5502958579881656,IBK,OVERSAMPLING,BESTFIRST,LEARNING,5.0,17.0,146.0,1.0,0.22727272727272727,0.8333333333333334,0.7944785276073619,0.31915846016114585,
ZOOKEEPER,4,45.55256064690027,50.0,3.5502958579881656,IBK,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,5.0,36.0,127.0,1.0,0.12195121951219512,0.8333333333333334,0.8967280163599182,0.16078378741108576,
ZOOKEEPER,4,45.55256064690027,50.0,3.5502958579881656,IBK,UNDERSAMPLING,BESTFIRST,THRESHOLD,6.0,147.0,16.0,0.0,0.0392156862745098,1.0,0.549079754601227,0.007669263031755535,
ZOOKEEPER,4,45.55256064690027,50.0,3.5502958579881656,IBK,UNDERSAMPLING,BESTFIRST,LEARNING,4.0,7.0,156.0,2.0,0.36363636363636365,0.6666666666666666,0.8246421267893661,0.4450930317402404,
ZOOKEEPER,4,13.338595106550907,50.0,3.5502958579881656,IBK,SMOTE,BESTFIRST,NOSENSITIVE,4.0,10.0,153.0,2.0,0.2857142857142857,0.6666666666666666,0.7065439672801636,0.36861768368617653,
ZOOKEEPER,4,13.338595106550907,50.0,3.5502958579881656,IBK,SMOTE,BESTFIRST,THRESHOLD,4.0,111.0,52.0,2.0,0.034782608695652174,0.6666666666666666,0.49284253578732107,-0.0014683517751323436,
ZOOKEEPER,4,13.338595106550907,50.0,3.5502958579881656,IBK,SMOTE,BESTFIRST,LEARNING,5.0,40.0,123.0,1.0,0.1111111111111111,0.8333333333333334,0.8098159509202454,0.1423443495482115,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,NOSELECTION,NOSENSITIVE,10.0,1.0,167.0,14.0,0.9090909090909091,0.4166666666666667,0.8394097222222222,0.5348837209302325,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,NOSELECTION,THRESHOLD,15.0,40.0,128.0,9.0,0.2727272727272727,0.625,0.6934523809523809,0.2490421455938696,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,NOSELECTION,LEARNING,10.0,3.0,165.0,14.0,0.7692307692307693,0.4166666666666667,0.8526785714285714,0.4962962962962965,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,NOSELECTION,NOSENSITIVE,10.0,2.0,166.0,14.0,0.8333333333333334,0.4166666666666667,0.8501984126984127,0.5151515151515149,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,NOSELECTION,THRESHOLD,12.0,13.0,155.0,12.0,0.48,0.5,0.7113095238095238,0.4152046783625729,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,NOSELECTION,LEARNING,12.0,19.0,149.0,12.0,0.3870967741935484,0.5,0.8442460317460317,0.3439153439153438,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,18.0,43.0,125.0,6.0,0.29508196721311475,0.75,0.8488343253968254,0.2974910394265232,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,THRESHOLD,24.0,107.0,61.0,0.0,0.183206106870229,1.0,0.6815476190476191,0.12474437627811857,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,LEARNING,22.0,43.0,125.0,2.0,0.3384615384615385,0.9166666666666666,0.8756200396825397,0.38144329896907214,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,NOSELECTION,NOSENSITIVE,10.0,2.0,166.0,14.0,0.8333333333333334,0.4166666666666667,0.8149801587301587,0.5151515151515149,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,NOSELECTION,THRESHOLD,19.0,69.0,99.0,5.0,0.2159090909090909,0.7916666666666666,0.6904761904761905,0.17777777777777787,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,NOSELECTION,LEARNING,17.0,34.0,134.0,7.0,0.3333333333333333,0.7083333333333334,0.8532986111111112,0.3413654618473897,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,BESTFIRST,NOSENSITIVE,9.0,3.0,165.0,15.0,0.75,0.375,0.8167162698412699,0.45454545454545453,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,BESTFIRST,THRESHOLD,12.0,15.0,153.0,12.0,0.4444444444444444,0.5,0.7053571428571429,0.3898305084745763,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,RANDOMFOREST,NOBALANCING,BESTFIRST,LEARNING,10.0,5.0,163.0,14.0,0.6666666666666666,0.4166666666666667,0.8250248015873016,0.4609929078014182,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,BESTFIRST,NOSENSITIVE,9.0,4.0,164.0,15.0,0.6923076923076923,0.375,0.6943204365079365,0.43703703703703684,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,BESTFIRST,THRESHOLD,9.0,4.0,164.0,15.0,0.6923076923076923,0.375,0.6755952380952381,0.43703703703703684,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,RANDOMFOREST,OVERSAMPLING,BESTFIRST,LEARNING,10.0,12.0,156.0,14.0,0.45454545454545453,0.4166666666666667,0.6584821428571429,0.3580246913580249,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,12.0,15.0,153.0,12.0,0.4444444444444444,0.5,0.8559027777777778,0.3898305084745763,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,THRESHOLD,20.0,48.0,120.0,4.0,0.29411764705882354,0.8333333333333334,0.7738095238095238,0.3066666666666666,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,LEARNING,8.0,3.0,165.0,16.0,0.7272727272727273,0.3333333333333333,0.8276289682539683,0.41085271317829436,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,BESTFIRST,NOSENSITIVE,9.0,3.0,165.0,15.0,0.75,0.375,0.7198660714285714,0.45454545454545453,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,BESTFIRST,THRESHOLD,12.0,15.0,153.0,12.0,0.4444444444444444,0.5,0.7053571428571429,0.3898305084745763,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,RANDOMFOREST,SMOTE,BESTFIRST,LEARNING,12.0,16.0,152.0,12.0,0.42857142857142855,0.5,0.7178819444444444,0.3777777777777776,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,NOSELECTION,NOSENSITIVE,15.0,14.0,154.0,9.0,0.5172413793103449,0.625,0.8865327380952381,0.4972677595628417,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,NOSELECTION,THRESHOLD,16.0,17.0,151.0,8.0,0.48484848484848486,0.6666666666666666,0.7827380952380952,0.48717948717948706,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,NOSELECTION,LEARNING,16.0,17.0,151.0,8.0,0.48484848484848486,0.6666666666666666,0.8838045634920635,0.48717948717948706,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,NOSELECTION,NOSENSITIVE,16.0,17.0,151.0,8.0,0.48484848484848486,0.6666666666666666,0.8843005952380952,0.48717948717948706,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,NOSELECTION,THRESHOLD,16.0,23.0,145.0,8.0,0.41025641025641024,0.6666666666666666,0.7648809523809523,0.41784037558685433,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,NOSELECTION,LEARNING,16.0,17.0,151.0,8.0,0.48484848484848486,0.6666666666666666,0.8830605158730159,0.48717948717948706,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,15.0,16.0,152.0,9.0,0.4838709677419355,0.625,0.8874007936507936,0.47089947089947076,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,THRESHOLD,16.0,23.0,145.0,8.0,0.41025641025641024,0.6666666666666666,0.7648809523809523,0.41784037558685433,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,LEARNING,15.0,14.0,154.0,9.0,0.5172413793103449,0.625,0.8174603174603174,0.4972677595628417,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,NOSELECTION,NOSENSITIVE,14.0,14.0,154.0,10.0,0.5,0.5833333333333334,0.8891369047619048,0.4666666666666667,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,NOSELECTION,THRESHOLD,15.0,14.0,154.0,9.0,0.5172413793103449,0.625,0.7708333333333334,0.4972677595628417,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,NOSELECTION,LEARNING,19.0,24.0,144.0,5.0,0.4418604651162791,0.7916666666666666,0.8762400793650794,0.48444444444444457,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,BESTFIRST,NOSENSITIVE,11.0,6.0,162.0,13.0,0.6470588235294118,0.4583333333333333,0.8763640873015873,0.4829931972789114,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,BESTFIRST,THRESHOLD,11.0,7.0,161.0,13.0,0.6111111111111112,0.4583333333333333,0.7083333333333334,0.46666666666666684,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,NAIVEBAYES,NOBALANCING,BESTFIRST,LEARNING,11.0,7.0,161.0,13.0,0.6111111111111112,0.4583333333333333,0.8763640873015873,0.46666666666666684,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,BESTFIRST,NOSENSITIVE,11.0,7.0,161.0,13.0,0.6111111111111112,0.4583333333333333,0.8763640873015873,0.46666666666666684,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,BESTFIRST,THRESHOLD,14.0,10.0,158.0,10.0,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.523809523809524,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,NAIVEBAYES,OVERSAMPLING,BESTFIRST,LEARNING,11.0,6.0,162.0,13.0,0.6470588235294118,0.4583333333333333,0.8778521825396826,0.4829931972789114,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,11.0,6.0,162.0,13.0,0.6470588235294118,0.4583333333333333,0.8768601190476191,0.4829931972789114,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,THRESHOLD,13.0,10.0,158.0,11.0,0.5652173913043478,0.5416666666666666,0.7410714285714286,0.4909090909090909,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,LEARNING,11.0,6.0,162.0,13.0,0.6470588235294118,0.4583333333333333,0.8793402777777778,0.4829931972789114,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,BESTFIRST,NOSENSITIVE,11.0,2.0,166.0,13.0,0.8461538461538461,0.4583333333333333,0.8990575396825397,0.5555555555555556,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,BESTFIRST,THRESHOLD,11.0,6.0,162.0,13.0,0.6470588235294118,0.4583333333333333,0.7113095238095238,0.4829931972789114,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,NAIVEBAYES,SMOTE,BESTFIRST,LEARNING,11.0,2.0,166.0,13.0,0.8461538461538461,0.4583333333333333,0.8988095238095238,0.5555555555555556,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,NOSELECTION,NOSENSITIVE,6.0,1.0,167.0,18.0,0.8571428571428571,0.25,0.6577380952380952,0.3504273504273502,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,NOSELECTION,THRESHOLD,6.0,1.0,167.0,18.0,0.8571428571428571,0.25,0.6220238095238095,0.3504273504273502,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,NOSELECTION,LEARNING,6.0,1.0,167.0,18.0,0.8571428571428571,0.25,0.6577380952380952,0.3504273504273502,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,NOSELECTION,NOSENSITIVE,6.0,1.0,167.0,18.0,0.8571428571428571,0.25,0.636780753968254,0.3504273504273502,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,NOSELECTION,THRESHOLD,6.0,1.0,167.0,18.0,0.8571428571428571,0.25,0.6220238095238095,0.3504273504273502,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,NOSELECTION,LEARNING,10.0,8.0,160.0,14.0,0.5555555555555556,0.4166666666666667,0.6047867063492064,0.41333333333333316,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,10.0,11.0,157.0,14.0,0.47619047619047616,0.4166666666666667,0.6773313492063492,0.3710691823899369,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,NOSELECTION,THRESHOLD,10.0,11.0,157.0,14.0,0.47619047619047616,0.4166666666666667,0.6755952380952381,0.3710691823899369,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,NOSELECTION,LEARNING,18.0,73.0,95.0,6.0,0.1978021978021978,0.75,0.6577380952380952,0.14363143631436306,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,NOSELECTION,NOSENSITIVE,7.0,3.0,165.0,17.0,0.7,0.2916666666666667,0.6706349206349206,0.3650793650793653,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,NOSELECTION,THRESHOLD,7.0,3.0,165.0,17.0,0.7,0.2916666666666667,0.6369047619047619,0.3650793650793653,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,NOSELECTION,LEARNING,12.0,11.0,157.0,12.0,0.5217391304347826,0.5,0.7278025793650794,0.4424242424242426,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,BESTFIRST,NOSENSITIVE,7.0,3.0,165.0,17.0,0.7,0.2916666666666667,0.8790922619047619,0.3650793650793653,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,BESTFIRST,THRESHOLD,8.0,5.0,163.0,16.0,0.6153846153846154,0.3333333333333333,0.6517857142857143,0.37777777777777777,
ZOOKEEPER,5,18.991097922848667,13.064713064713066,12.5,IBK,NOBALANCING,BESTFIRST,LEARNING,8.0,5.0,163.0,16.0,0.6153846153846154,0.3333333333333333,0.8790922619047619,0.37777777777777777,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,BESTFIRST,NOSENSITIVE,8.0,5.0,163.0,16.0,0.6153846153846154,0.3333333333333333,0.8856646825396826,0.37777777777777777,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,BESTFIRST,THRESHOLD,8.0,5.0,163.0,16.0,0.6153846153846154,0.3333333333333333,0.6517857142857143,0.37777777777777777,
ZOOKEEPER,5,3.981750311074243,50.0,12.5,IBK,OVERSAMPLING,BESTFIRST,LEARNING,8.0,14.0,154.0,16.0,0.36363636363636365,0.3333333333333333,0.8606150793650794,0.25925925925925924,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,12.0,20.0,148.0,12.0,0.375,0.5,0.8080357142857143,0.3333333333333335,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,BESTFIRST,THRESHOLD,12.0,24.0,144.0,12.0,0.3333333333333333,0.5,0.6785714285714286,0.29411764705882354,
ZOOKEEPER,5,47.29064039408867,50.0,12.5,IBK,UNDERSAMPLING,BESTFIRST,LEARNING,3.0,9.0,159.0,21.0,0.25,0.125,0.7946428571428571,0.09090909090909091,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,BESTFIRST,NOSENSITIVE,8.0,3.0,165.0,16.0,0.7272727272727273,0.3333333333333333,0.8843005952380952,0.41085271317829436,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,BESTFIRST,THRESHOLD,9.0,5.0,163.0,15.0,0.6428571428571429,0.375,0.6726190476190477,0.42028985507246397,
ZOOKEEPER,5,11.888544891640866,49.9648629655657,12.5,IBK,SMOTE,BESTFIRST,LEARNING,12.0,15.0,153.0,12.0,0.4444444444444444,0.5,0.8178323412698413,0.3898305084745763,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,NOSELECTION,NOSENSITIVE,19.0,9.0,151.0,13.0,0.6785714285714286,0.59375,0.891796875,0.5657894736842103,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,NOSELECTION,THRESHOLD,24.0,17.0,143.0,8.0,0.5853658536585366,0.75,0.821875,0.5786516853932583,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,NOSELECTION,LEARNING,20.0,12.0,148.0,12.0,0.625,0.625,0.896484375,0.55,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,NOSELECTION,NOSENSITIVE,19.0,9.0,151.0,13.0,0.6785714285714286,0.59375,0.77158203125,0.5657894736842103,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,NOSELECTION,THRESHOLD,19.0,10.0,150.0,13.0,0.6551724137931034,0.59375,0.765625,0.5519480519480522,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,NOSELECTION,LEARNING,19.0,11.0,149.0,13.0,0.6333333333333333,0.59375,0.81962890625,0.5384615384615385,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,28.0,31.0,129.0,4.0,0.4745762711864407,0.875,0.90185546875,0.5093457943925235,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,THRESHOLD,31.0,84.0,76.0,1.0,0.26956521739130435,0.96875,0.721875,0.2177914110429447,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,LEARNING,26.0,26.0,134.0,6.0,0.5,0.8125,0.90166015625,0.5200000000000001,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,NOSELECTION,NOSENSITIVE,19.0,10.0,150.0,13.0,0.6551724137931034,0.59375,0.89814453125,0.5519480519480522,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,NOSELECTION,THRESHOLD,29.0,36.0,124.0,3.0,0.4461538461538462,0.90625,0.840625,0.4823008849557523,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,NOSELECTION,LEARNING,24.0,15.0,145.0,8.0,0.6153846153846154,0.75,0.8765625,0.6034482758620692,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,BESTFIRST,NOSENSITIVE,18.0,4.0,156.0,14.0,0.8181818181818182,0.5625,0.804296875,0.6142857142857143,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,BESTFIRST,THRESHOLD,22.0,18.0,142.0,10.0,0.55,0.6875,0.7875,0.5227272727272726,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,RANDOMFOREST,NOBALANCING,BESTFIRST,LEARNING,21.0,18.0,142.0,11.0,0.5384615384615384,0.65625,0.81123046875,0.5000000000000002,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,BESTFIRST,NOSENSITIVE,19.0,18.0,142.0,13.0,0.5135135135135135,0.59375,0.6638671875,0.452941176470588,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,BESTFIRST,THRESHOLD,19.0,18.0,142.0,13.0,0.5135135135135135,0.59375,0.740625,0.452941176470588,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,RANDOMFOREST,OVERSAMPLING,BESTFIRST,LEARNING,20.0,17.0,143.0,12.0,0.5405405405405406,0.625,0.7248046875,0.4882352941176471,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,26.0,40.0,120.0,6.0,0.3939393939393939,0.8125,0.89140625,0.3947368421052631,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,THRESHOLD,31.0,70.0,90.0,1.0,0.3069306930693069,0.96875,0.765625,0.2852348993288591,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,LEARNING,16.0,7.0,153.0,16.0,0.6956521739130435,0.5,0.88173828125,0.5140845070422537,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,BESTFIRST,NOSENSITIVE,19.0,8.0,152.0,13.0,0.7037037037037037,0.59375,0.772265625,0.58,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,BESTFIRST,THRESHOLD,23.0,25.0,135.0,9.0,0.4791666666666667,0.71875,0.78125,0.46874999999999994,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,RANDOMFOREST,SMOTE,BESTFIRST,LEARNING,25.0,28.0,132.0,7.0,0.4716981132075472,0.78125,0.8310546875,0.4801980198019803,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,NOSELECTION,NOSENSITIVE,22.0,9.0,151.0,10.0,0.7096774193548387,0.6875,0.894921875,0.6392405063291138,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,NOSELECTION,THRESHOLD,23.0,11.0,149.0,9.0,0.6764705882352942,0.71875,0.825,0.6341463414634148,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,NOSELECTION,LEARNING,23.0,11.0,149.0,9.0,0.6764705882352942,0.71875,0.894921875,0.6341463414634148,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,NOSELECTION,NOSENSITIVE,23.0,12.0,148.0,9.0,0.6571428571428571,0.71875,0.8912109375,0.6204819277108433,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,NOSELECTION,THRESHOLD,25.0,13.0,147.0,7.0,0.6578947368421053,0.78125,0.85,0.6511627906976746,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,NOSELECTION,LEARNING,22.0,11.0,149.0,10.0,0.6666666666666666,0.6875,0.89462890625,0.6111111111111112,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,27.0,12.0,148.0,5.0,0.6923076923076923,0.84375,0.89482421875,0.7068965517241381,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,THRESHOLD,27.0,15.0,145.0,5.0,0.6428571428571429,0.84375,0.875,0.6666666666666667,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,LEARNING,25.0,19.0,141.0,7.0,0.5681818181818182,0.78125,0.87724609375,0.5760869565217392,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,NAIVEBAYES,SMOTE,NOSELECTION,NOSENSITIVE,22.0,9.0,151.0,10.0,0.7096774193548387,0.6875,0.8978515625,0.6392405063291138,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,NAIVEBAYES,SMOTE,NOSELECTION,THRESHOLD,23.0,9.0,151.0,9.0,0.71875,0.71875,0.83125,0.6625,
ZOOKEEPER,6,9.836065573770492,50.0,16.666666666666664,NAIVEBAYES,SMOTE,NOSELECTION,LEARNING,22.0,9.0,151.0,10.0,0.7096774193548387,0.6875,0.895703125,0.6392405063291138,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,BESTFIRST,NOSENSITIVE,18.0,5.0,155.0,14.0,0.782608695652174,0.5625,0.90595703125,0.5985915492957745,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,BESTFIRST,THRESHOLD,18.0,7.0,153.0,14.0,0.72,0.5625,0.759375,0.5684931506849314,
ZOOKEEPER,6,15.96009975062344,12.957467853610286,16.666666666666664,NAIVEBAYES,NOBALANCING,BESTFIRST,LEARNING,18.0,7.0,153.0,14.0,0.72,0.5625,0.90595703125,0.5684931506849314,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,BESTFIRST,NOSENSITIVE,18.0,7.0,153.0,14.0,0.72,0.5625,0.90244140625,0.5684931506849314,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,BESTFIRST,THRESHOLD,24.0,15.0,145.0,8.0,0.6153846153846154,0.75,0.828125,0.6034482758620692,
ZOOKEEPER,6,3.2150033489618215,50.0,16.666666666666664,NAIVEBAYES,OVERSAMPLING,BESTFIRST,LEARNING,18.0,7.0,153.0,14.0,0.72,0.5625,0.90498046875,0.5684931506849314,
ZOOKEEPER,6,42.290748898678416,50.0,16.666666666666664,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,18.0,5.0,155.0,14.0,0.782608695652174,0.5625,0.9078125,0.5985915492957745,
