@relation BOOKKEEPER_dataset-weka.filters.unsupervised.attribute.Remove-R2

@attribute Version numeric
@attribute LOC numeric
@attribute LOC_touched numeric
@attribute NR numeric
@attribute NFix numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute Churn numeric
@attribute MAX_Churn numeric
@attribute AVG_Churn numeric
@attribute ChgSetSize numeric
@attribute MAX_ChgSet numeric
@attribute AVG_ChgSize numeric
@attribute Buggy {Yes,No}

@data
3,32,2,2,0,0,0,0,-2,0,-1,148,148,74,No
3,1333,702,7,0,656,400,93,651,399,93,1009,228,144,No
3,181,27,4,0,12,8,3,12,8,3,313,211,78,No
3,261,115,5,0,72,64,14,67,62,13,850,275,170,No
3,585,1096,29,1,513,221,17,236,108,8,2100,266,72,Yes
3,41,0,1,0,0,0,0,0,0,0,0,0,0,No
3,377,435,15,1,312,75,20,300,75,20,1856,323,123,Yes
3,389,266,6,0,235,216,39,233,216,38,797,298,132,No
3,52,0,1,0,0,0,0,0,0,0,0,0,0,No
3,610,500,17,0,321,125,18,300,124,17,1378,308,81,No
3,33,0,1,0,0,0,0,0,0,0,0,0,0,No
3,67,8,2,0,0,0,0,0,0,0,63,63,31,No
3,181,104,14,0,26,10,1,1,10,0,1144,297,81,Yes
3,588,86,11,0,47,22,4,43,22,3,1135,311,103,No
3,165,12,5,0,7,6,1,7,6,1,825,449,165,Yes
3,51,839,16,0,136,89,8,101,87,6,1290,449,80,Yes
3,28,53,2,0,0,0,0,0,0,0,110,110,55,No
3,939,442,22,2,296,81,13,257,74,11,1385,238,62,Yes
3,61,0,1,0,0,0,0,0,0,0,0,0,0,No
3,63,236,11,0,54,30,4,51,30,4,1251,456,113,Yes
3,88,35,3,0,0,0,0,-3,0,-1,519,456,173,Yes
3,53,4,3,0,0,0,0,0,0,0,519,456,173,Yes
3,271,33,4,0,30,27,7,30,27,7,526,211,131,Yes
3,164,22,5,0,12,6,2,12,6,2,713,237,142,No
3,110,19,2,0,18,18,9,18,18,9,456,456,228,Yes
3,148,0,1,0,0,0,0,0,0,0,0,0,0,No
3,59,1,2,0,0,0,0,0,0,0,315,315,157,No
3,45,0,1,0,0,0,0,0,0,0,0,0,0,No
3,109,21,2,0,7,7,3,7,7,3,186,186,93,Yes
3,152,254,7,0,112,75,16,100,75,14,1189,460,169,No
3,353,114,10,1,103,26,10,103,26,10,1600,295,160,Yes
3,28,0,1,0,0,0,0,0,0,0,0,0,0,No
3,357,209,11,0,170,109,15,165,109,15,1441,396,131,Yes
3,716,1434,27,2,766,307,28,618,234,22,2193,198,81,Yes
3,884,1121,27,0,557,117,20,460,109,17,1927,236,71,Yes
3,56,12,3,0,5,5,1,5,5,1,444,233,148,No
3,192,41,9,0,10,7,1,8,7,0,1019,197,113,No
3,91,69,6,0,42,19,7,40,19,6,950,328,158,No
3,272,18,5,0,3,3,0,2,3,0,641,327,128,Yes
3,138,145,14,0,30,21,2,5,3,0,1258,211,89,No
3,80,32,7,0,6,2,0,3,1,0,1309,319,187,Yes
3,83,81,4,0,30,29,7,27,28,6,821,460,205,No
3,148,58,5,0,37,30,7,36,29,7,476,193,95,No
3,423,303,4,1,208,197,52,139,128,34,269,137,67,Yes
3,1124,2356,42,5,1246,404,29,1115,325,26,2379,251,56,Yes
3,530,588,25,2,399,124,15,394,122,15,1978,288,79,Yes
3,190,184,14,1,79,38,5,73,38,5,1671,397,119,Yes
3,168,189,16,1,62,25,3,49,14,3,1727,376,107,Yes
3,85,40,5,0,22,22,4,22,22,4,498,231,99,No
3,198,159,14,1,88,38,6,69,36,4,1802,313,128,Yes
3,375,730,22,1,413,124,18,308,122,14,1900,231,86,Yes
3,127,113,14,0,44,20,3,28,16,2,1291,198,92,Yes
3,168,109,6,1,91,63,15,89,61,14,1010,430,168,Yes
3,108,103,6,0,45,20,7,36,15,6,1317,407,219,No
3,86,1,2,0,0,0,0,0,0,0,211,211,105,No
3,237,186,9,0,179,54,19,176,54,19,969,286,107,No
3,395,259,12,0,214,80,17,178,80,14,1246,309,103,Yes
3,838,511,22,1,465,110,21,460,110,20,1587,311,72,Yes
3,28,0,1,0,0,0,0,0,0,0,0,0,0,No
3,90,8,3,0,5,4,1,5,4,1,575,456,191,No
3,484,608,17,0,393,175,23,246,175,14,1553,265,91,Yes
3,167,166,11,1,48,16,4,-11,16,-1,1334,265,121,Yes
3,93,31,5,0,25,18,5,20,18,4,846,332,169,No
3,478,413,16,2,158,97,9,19,31,1,1433,265,89,Yes
3,94,32,5,0,26,19,5,21,19,4,846,332,169,No
3,245,96,7,0,53,36,7,47,36,6,973,265,139,No
3,205,259,6,0,150,90,25,66,90,11,1031,410,171,Yes
3,251,284,6,0,199,113,33,199,113,33,979,332,163,No
3,120,55,4,0,55,36,13,55,36,13,689,316,172,No
3,730,316,6,0,156,116,26,123,116,20,412,186,68,Yes
3,631,331,17,0,261,104,15,240,88,14,994,217,58,No
3,70,7,2,0,4,4,2,4,4,2,166,166,83,No
3,78,0,1,0,0,0,0,0,0,0,0,0,0,No
3,98,7,2,0,4,4,2,3,3,1,238,238,119,Yes
3,375,38,2,0,37,37,18,37,37,18,274,274,137,No
3,80,0,1,0,0,0,0,0,0,0,0,0,0,No
3,26,0,1,0,0,0,0,0,0,0,0,0,0,No
3,85,0,1,0,0,0,0,0,0,0,0,0,0,No
3,35,0,1,0,0,0,0,0,0,0,0,0,0,No
3,34,0,1,0,0,0,0,0,0,0,0,0,0,No
3,105,0,1,0,0,0,0,0,0,0,0,0,0,No
3,194,21,2,0,21,21,10,21,21,10,301,301,150,No
3,71,0,1,0,0,0,0,0,0,0,0,0,0,No
3,141,0,1,0,0,0,0,0,0,0,0,0,0,No
3,23,0,1,0,0,0,0,0,0,0,0,0,0,No
3,215,0,1,0,0,0,0,0,0,0,0,0,0,No
3,39,0,1,0,0,0,0,0,0,0,0,0,0,No
3,155,0,1,0,0,0,0,0,0,0,0,0,0,No
3,357,0,1,0,0,0,0,0,0,0,0,0,0,No
3,249,13,2,0,12,12,6,12,12,6,298,298,149,No
3,284,166,14,1,113,34,8,108,34,7,1630,430,116,Yes
3,177,111,8,0,101,68,12,101,68,12,1136,331,142,No
3,638,654,34,0,488,94,14,461,93,13,2255,207,66,Yes
3,87,9,3,0,2,2,0,-3,2,-1,740,423,246,No
3,54,5,2,0,0,0,0,-5,0,-2,508,508,254,No
3,149,99,5,0,91,75,18,91,75,18,1152,455,230,No
3,4089,2621,7,0,2595,865,370,2595,865,370,707,238,101,No
3,584,128,19,0,75,31,3,69,31,3,1724,356,90,No
3,824,701,33,3,366,58,11,306,43,9,2159,249,65,Yes
3,102,53,3,0,2,2,0,-47,2,-15,851,428,283,No
3,566,616,12,0,438,203,36,430,203,35,863,250,71,Yes
3,361,249,10,0,156,109,15,155,108,15,887,222,88,Yes
3,281,46,9,0,24,8,2,15,8,1,726,193,80,No
3,137,7,4,0,0,0,0,-1,0,0,661,259,165,No
3,57,0,1,0,0,0,0,0,0,0,0,0,0,No
3,79,22,4,0,15,11,3,15,11,3,566,417,141,No
3,407,315,12,0,198,117,16,173,100,14,909,246,75,No
3,175,11,3,0,1,1,0,1,1,0,361,211,120,No
3,149,11,3,0,1,1,0,1,1,0,361,211,120,No
3,93,750,7,0,6,2,0,-671,2,-95,700,259,100,No
3,46,1,2,0,0,0,0,0,0,0,3,3,1,No
3,169,5,2,0,2,2,1,2,2,1,307,307,153,No
3,78,0,1,0,0,0,0,0,0,0,0,0,0,No
3,666,1,2,0,0,0,0,0,0,0,130,130,65,No
3,89,33,2,0,33,33,16,33,33,16,314,314,157,No
3,262,338,13,0,104,37,8,89,37,6,1667,372,128,No
3,55,5,3,0,0,0,0,0,0,0,403,211,134,No
3,77,53,5,0,41,25,8,38,25,7,1102,434,220,No
3,141,46,4,1,42,33,10,42,33,10,1006,426,251,Yes
3,153,23,2,0,23,23,11,23,23,11,205,205,102,No
3,40,11,3,0,1,1,0,1,1,0,361,211,120,No
3,132,0,1,0,0,0,0,0,0,0,0,0,0,No
3,48,0,1,0,0,0,0,0,0,0,0,0,0,No
3,130,95,5,0,62,60,12,35,58,7,1082,444,216,No
3,44,0,1,0,0,0,0,0,0,0,0,0,0,No
3,258,293,6,0,221,88,36,178,88,29,1082,392,180,No
3,63,31,2,0,30,30,15,30,30,15,166,166,83,No
3,46,0,1,0,0,0,0,0,0,0,0,0,0,No
3,95,0,1,0,0,0,0,0,0,0,0,0,0,No
3,43,0,1,0,0,0,0,0,0,0,0,0,0,No
3,49,8,3,0,0,0,0,0,0,0,433,271,144,No
3,90,32,4,0,26,25,6,26,25,6,973,374,243,No
3,381,170,8,0,144,47,18,144,47,18,1412,271,176,No
3,139,13,5,0,5,3,1,5,3,1,881,271,176,No
3,143,24,7,0,7,4,1,7,4,1,1100,271,157,No
3,192,25,5,0,15,13,3,15,13,3,883,278,176,No
3,47,1,2,0,0,0,0,0,0,0,271,271,135,No
3,166,69,6,0,38,37,6,38,37,6,712,271,118,No
3,172,29,6,0,23,13,3,23,13,3,1082,418,180,No
3,57,13,3,0,0,0,0,0,0,0,720,449,240,No
3,180,50,6,0,33,18,5,32,18,5,1289,398,214,No
3,75,4,2,0,0,0,0,0,0,0,271,271,135,No
3,37,0,1,0,0,0,0,0,0,0,0,0,0,No
3,38,0,1,0,0,0,0,0,0,0,0,0,0,No
3,35,0,1,0,0,0,0,0,0,0,0,0,0,No
3,35,0,1,0,0,0,0,0,0,0,0,0,0,No
3,39,2,2,0,0,0,0,0,0,0,271,271,135,No
3,40,1,2,0,0,0,0,0,0,0,271,271,135,No
3,157,0,1,0,0,0,0,0,0,0,0,0,0,No
3,85,0,1,0,0,0,0,0,0,0,0,0,0,No
3,118,106,7,0,41,27,5,36,27,5,1023,391,146,No
3,72,31,6,0,6,3,1,5,3,0,1015,345,169,No
3,95,19,5,0,9,8,1,9,8,1,958,352,191,No
3,184,573,14,0,137,73,9,130,69,9,1489,239,106,No
3,86,43,6,0,9,6,1,6,3,1,1015,345,169,No
3,73,0,1,0,0,0,0,0,0,0,0,0,0,No
3,184,44,2,0,44,44,22,44,44,22,317,317,158,No
3,71,1,2,0,0,0,0,0,0,0,146,146,73,No
3,55,0,1,0,0,0,0,0,0,0,0,0,0,No
3,161,0,1,0,0,0,0,0,0,0,0,0,0,No
3,126,424,11,0,70,29,6,-209,29,-19,970,272,88,No
3,152,316,12,0,93,40,7,83,40,6,1331,272,110,No
3,422,898,17,0,281,46,16,220,46,12,1414,271,83,No
3,625,3,2,0,3,3,1,3,3,1,225,225,112,No
3,378,42,3,0,17,15,5,17,15,5,252,185,84,No
3,383,24,3,0,13,8,4,4,5,1,308,185,102,Yes
3,73,0,1,0,0,0,0,0,0,0,0,0,0,No
3,93,0,1,0,0,0,0,0,0,0,0,0,0,No
3,285,23,2,0,23,23,11,23,23,11,133,133,66,No
3,372,0,1,0,0,0,0,0,0,0,0,0,0,No
3,320,21,3,0,21,20,7,21,20,7,327,185,109,No
3,130,544,3,0,20,19,6,-296,19,-98,327,185,109,No
3,50,0,1,0,0,0,0,0,0,0,0,0,0,No
3,48,0,1,0,0,0,0,0,0,0,0,0,0,No
3,109,7,2,0,7,7,3,7,7,3,185,185,92,No
3,359,57,4,0,51,42,12,50,42,12,477,225,119,No
3,278,687,5,0,190,136,38,149,119,29,484,185,96,Yes
3,50,3,2,0,3,3,1,3,3,1,94,94,47,No
3,112,0,1,0,0,0,0,0,0,0,0,0,0,No
3,220,24,4,0,21,16,5,21,16,5,127,65,31,No
3,90,0,1,0,0,0,0,0,0,0,0,0,0,No
3,51,0,1,0,0,0,0,0,0,0,0,0,0,No
3,43,17,2,0,17,17,8,17,17,8,321,321,160,No
3,42,0,1,0,0,0,0,0,0,0,0,0,0,No
3,67,14,2,0,1,1,0,1,1,0,271,271,135,No
3,64,19,4,0,18,9,4,18,9,4,675,271,168,No
3,25,0,1,0,0,0,0,0,0,0,0,0,0,No
3,51,0,1,0,0,0,0,0,0,0,0,0,0,No
3,73,10,2,0,1,1,0,0,0,0,32,32,16,No
3,48,0,1,0,0,0,0,0,0,0,0,0,0,No
3,48,4,2,0,0,0,0,0,0,0,271,271,135,No
3,184,20,4,0,0,0,0,-2,0,0,547,271,136,No
3,50,0,1,0,0,0,0,0,0,0,0,0,0,No
3,51,0,1,0,0,0,0,0,0,0,0,0,0,No
3,99,3,2,0,1,1,0,1,1,0,316,316,158,No
3,144,5,2,0,5,5,2,5,5,2,432,432,216,No
3,44,0,1,0,0,0,0,0,0,0,0,0,0,No
3,43,0,1,0,0,0,0,0,0,0,0,0,0,No
3,57,3,2,0,0,0,0,0,0,0,432,432,216,No
3,45,0,1,0,0,0,0,0,0,0,0,0,0,No
3,27,0,1,0,0,0,0,0,0,0,0,0,0,No
3,255,109,8,0,95,42,11,92,42,11,1325,368,165,No
3,16884,36290,17,0,21814,6461,1283,21668,6461,1274,1606,267,94,Yes
3,75,0,1,0,0,0,0,0,0,0,0,0,0,No
3,154,2,2,0,0,0,0,0,0,0,271,271,135,No
3,69,27,5,0,25,18,5,25,18,5,985,432,197,No
3,101,60,3,0,59,59,19,59,59,19,665,394,221,No
3,438,18,3,0,15,12,5,13,12,4,607,401,202,No
3,1034,303,9,0,130,64,14,119,53,13,961,206,106,Yes
3,102,11,2,0,9,9,4,9,9,4,331,331,165,No
3,332,53,4,0,4,4,1,0,2,0,669,235,167,Yes
3,550,422,9,0,232,165,25,198,138,22,943,229,104,Yes
3,124,0,1,0,0,0,0,0,0,0,0,0,0,No
3,107,59,4,0,6,4,1,6,4,1,768,347,192,No
3,107,47,6,0,3,1,0,3,1,0,872,334,145,No
3,94,40,5,0,5,3,1,5,3,1,805,347,161,No
3,102,51,3,0,1,1,0,1,1,0,421,271,140,No
3,39,9,2,0,0,0,0,-7,0,-3,526,526,263,No
3,585,329,16,0,295,121,18,295,121,18,1773,271,110,Yes
3,33,5,3,0,1,1,0,1,1,0,594,316,198,No
3,112,0,1,0,0,0,0,0,0,0,0,0,0,No
3,36,1,2,0,0,0,0,0,0,0,271,271,135,No
3,91,9,3,0,9,5,3,9,5,3,891,459,297,No
3,28,0,1,0,0,0,0,0,0,0,0,0,0,No
3,29,0,1,0,0,0,0,0,0,0,0,0,0,No
3,93,72,9,0,63,27,7,63,27,7,1543,289,171,No
3,908,615,21,0,409,118,19,395,118,18,2007,272,95,Yes
3,68,19,3,0,3,3,1,3,3,1,560,289,186,No
3,30,1,2,0,0,0,0,0,0,0,271,271,135,No
3,106,0,1,0,0,0,0,0,0,0,0,0,0,No
3,73,9,3,0,8,8,2,8,8,2,560,289,186,No
3,38,3,2,0,0,0,0,0,0,0,271,271,135,No
3,48,10,3,0,0,0,0,0,0,0,481,338,160,No
3,32,0,1,0,0,0,0,0,0,0,0,0,0,No
3,91,38,5,0,22,12,4,22,12,4,849,289,169,No
3,224,307,12,0,161,67,13,116,50,9,1703,272,141,No
3,215,80,3,0,61,39,20,61,39,20,358,288,119,No
3,108,44,5,0,35,24,7,35,24,7,1084,289,216,No
3,38,0,1,0,0,0,0,0,0,0,0,0,0,No
3,28,0,1,0,0,0,0,0,0,0,0,0,0,No
3,49,0,1,0,0,0,0,0,0,0,0,0,0,No
3,167,17,2,0,17,17,8,17,17,8,351,351,175,No
3,214,105,4,0,77,58,19,74,55,18,459,303,114,No
3,867,0,1,0,0,0,0,0,0,0,0,0,0,No
3,160,72,3,0,41,28,13,41,28,13,431,282,143,No
3,101,4,2,0,0,0,0,0,0,0,32,32,16,No
3,97,4,2,0,0,0,0,0,0,0,133,133,66,No
3,842,337,7,0,285,179,40,283,179,40,486,282,69,No
3,526,261,18,0,180,53,10,179,53,9,1890,300,105,Yes
3,84,7,2,0,6,6,3,6,6,3,268,268,134,No
3,64,0,1,0,0,0,0,0,0,0,0,0,0,No
3,77,2,2,0,0,0,0,0,0,0,271,271,135,No
3,203,14,3,0,12,11,4,12,11,4,327,184,109,No
3,156,22,6,0,3,1,0,3,1,0,1137,341,189,No
3,1263,1267,17,1,741,302,43,670,272,39,1724,271,101,Yes
3,75,2,2,0,0,0,0,0,0,0,271,271,135,No
3,102,25,5,0,10,9,2,10,9,2,1190,410,238,No
3,28,0,1,0,0,0,0,0,0,0,0,0,0,No
3,23,0,1,0,0,0,0,0,0,0,0,0,0,No
3,490,88,8,0,65,44,8,63,42,7,1224,271,153,No
3,63,0,1,0,0,0,0,0,0,0,0,0,0,No
3,100,13,4,0,8,5,2,8,5,2,794,271,198,No
3,28,1,2,0,0,0,0,0,0,0,271,271,135,No
3,60,5,3,0,1,1,0,1,1,0,645,374,215,No
3,78,2,2,0,0,0,0,0,0,0,271,271,135,No
3,863,535,14,0,279,91,19,227,79,16,1812,271,129,Yes
3,65,2,3,0,0,0,0,0,0,0,649,447,216,No
3,46,0,1,0,0,0,0,0,0,0,0,0,0,No
3,64,4,2,0,0,0,0,0,0,0,271,271,135,No
3,55,17,2,0,17,17,8,17,17,8,630,630,315,No
3,65,1,2,0,0,0,0,0,0,0,271,271,135,No
3,133,12,3,0,8,8,2,8,8,2,742,471,247,No
3,178,41,8,0,23,10,2,19,10,2,1198,338,149,No
3,71,0,1,0,0,0,0,0,0,0,0,0,0,No
3,37,7,3,0,0,0,0,0,0,0,588,317,196,No
3,59,3,2,0,1,1,0,1,1,0,316,316,158,No
3,63,0,1,0,0,0,0,0,0,0,0,0,0,No
3,133,19,5,0,5,4,1,3,2,0,688,271,137,No
3,75,4,3,0,1,1,0,1,1,0,569,316,189,No
3,84,4,3,0,1,1,0,1,1,0,421,271,140,No
3,75,0,1,0,0,0,0,0,0,0,0,0,0,No
3,49,2,2,0,0,0,0,0,0,0,320,320,160,No
3,75,22,3,0,15,15,5,14,14,4,700,429,233,Yes
3,87,24,4,0,16,16,4,16,16,4,624,271,156,No
3,356,365,9,0,243,235,27,241,233,26,1227,271,136,No
3,54,0,1,0,0,0,0,0,0,0,0,0,0,No
3,799,574,18,1,402,97,22,373,97,20,1909,235,106,Yes
3,76,44,3,0,36,35,12,36,35,12,546,514,182,No
3,126,69,7,0,48,16,6,48,16,6,1116,394,159,Yes
3,201,155,9,0,137,77,15,137,77,15,1304,340,144,Yes
3,135,80,4,0,53,27,13,53,27,13,514,217,128,No
3,58,4,2,0,0,0,0,0,0,0,271,271,135,No
3,124,30,5,0,20,15,4,20,15,4,1067,360,213,No
3,205,29,6,0,17,9,2,17,9,2,977,378,162,Yes
3,163,0,1,0,0,0,0,0,0,0,0,0,0,No
3,131,1,2,0,0,0,0,0,0,0,43,43,21,Yes
3,109,0,1,0,0,0,0,0,0,0,0,0,0,Yes
3,354,1,2,0,0,0,0,0,0,0,32,32,16,Yes
3,81,11,3,0,5,5,1,5,5,1,493,271,164,Yes
3,29,0,1,0,0,0,0,0,0,0,0,0,0,No
3,58,7,3,0,5,5,1,5,5,1,493,271,164,No
3,307,6,2,0,0,0,0,0,0,0,168,168,84,Yes
3,341,340,6,0,79,31,13,6,31,1,999,271,166,Yes
3,105,30,2,0,0,0,0,0,0,0,271,271,135,No
3,36,1,2,0,0,0,0,0,0,0,432,432,216,No
3,99,1,2,0,0,0,0,0,0,0,271,271,135,No
3,118,54,4,0,39,38,9,39,38,9,755,334,188,No
4,216,50,3,0,38,32,12,38,32,12,170,110,56,No
4,272,24,2,0,11,11,5,11,11,5,146,146,73,No
4,452,150,5,0,67,52,13,42,35,8,305,135,61,No
4,138,166,4,0,68,67,17,36,36,9,485,211,121,No
4,358,582,8,0,279,260,34,196,190,24,919,255,114,No
4,811,2066,36,0,989,207,27,574,205,15,1162,196,32,No
4,52,2,2,0,0,0,0,-1,0,0,148,148,74,No
4,151,103,5,0,69,53,13,69,53,13,686,229,137,No
4,32,2,2,0,0,0,0,-2,0,-1,148,148,74,No
4,181,27,4,0,12,8,3,12,8,3,313,211,78,No
4,197,8,2,0,2,2,1,2,2,1,198,198,99,No
4,474,929,21,0,394,221,18,125,108,5,1045,171,49,No
4,41,0,1,0,0,0,0,0,0,0,0,0,0,No
4,256,260,9,0,175,75,19,174,75,19,749,199,83,No
4,386,253,5,0,230,216,46,230,216,46,325,130,65,No
4,510,205,9,0,157,125,17,142,124,15,376,78,41,No
4,33,0,1,0,0,0,0,0,0,0,0,0,0,No
4,67,8,2,0,0,0,0,0,0,0,63,63,31,No
4,188,30,4,0,6,5,1,6,5,1,160,111,40,No
4,578,44,4,0,29,22,7,27,22,6,186,111,46,No
4,159,4,3,0,1,1,0,1,1,0,163,152,54,No
4,47,835,15,0,132,89,8,97,87,6,841,211,56,No
4,28,53,2,0,0,0,0,0,0,0,110,110,55,No
4,789,165,7,0,111,37,15,91,34,13,262,104,37,No
4,61,0,1,0,0,0,0,0,0,0,0,0,0,No
4,63,234,10,0,54,30,5,51,30,5,795,211,79,No
4,89,30,2,0,0,0,0,-2,0,-1,63,63,31,No
4,53,3,2,0,0,0,0,0,0,0,63,63,31,No
4,164,22,5,0,12,6,2,12,6,2,713,237,142,No
4,92,0,1,0,0,0,0,0,0,0,0,0,0,No
4,148,0,1,0,0,0,0,0,0,0,0,0,0,No
4,140,242,6,0,100,75,16,88,75,14,729,241,121,No
4,283,42,5,0,33,12,6,33,12,6,595,272,119,No
4,217,29,7,0,14,7,2,14,7,2,730,282,104,No
4,580,1229,16,0,608,307,38,464,234,29,1058,198,66,No
4,801,465,10,0,243,117,24,182,109,18,701,190,70,No
4,56,12,3,0,5,5,1,5,5,1,444,233,148,No
4,185,34,8,0,3,2,0,1,2,0,866,197,108,No
4,66,24,4,0,10,10,2,10,10,2,493,241,123,No
4,151,111,10,0,25,21,2,3,3,0,812,211,81,No
4,82,13,4,0,2,1,0,1,1,0,468,211,117,No
4,85,79,3,0,30,29,10,29,28,9,361,211,120,No
4,906,1619,21,0,841,404,40,740,325,35,1073,197,51,Yes
4,313,166,12,0,120,44,10,120,44,10,837,211,69,No
4,172,103,10,0,37,18,3,35,18,3,790,198,79,No
4,154,138,12,0,37,14,3,35,13,2,936,198,78,No
4,85,40,5,0,22,22,4,22,22,4,498,231,99,No
4,170,49,6,0,31,26,5,31,26,5,794,246,132,No
4,190,40,7,0,19,15,2,19,15,2,688,220,98,No
4,127,107,12,0,43,20,3,27,16,2,942,198,78,No
4,80,2,2,0,1,1,0,1,1,0,303,303,151,No
4,91,43,3,0,20,20,6,13,13,4,453,242,151,No
4,86,1,2,0,0,0,0,0,0,0,211,211,105,No
4,114,56,4,0,53,44,13,52,44,13,323,245,80,No
4,277,69,7,0,60,30,8,60,30,8,332,157,47,No
4,550,207,10,1,177,110,17,172,110,17,401,102,40,Yes
4,28,0,1,0,0,0,0,0,0,0,0,0,0,No
4,89,5,2,0,4,4,2,4,4,2,119,119,59,No
4,284,41,6,0,33,23,5,33,23,5,334,109,55,No
4,176,36,3,0,6,3,2,-18,3,-6,213,142,71,No
4,508,54,5,0,18,9,3,-6,6,-1,225,122,45,No
4,210,5,2,0,5,5,2,5,5,2,217,217,108,No
4,148,5,2,0,3,3,1,3,3,1,71,71,35,No
4,99,1,2,0,0,0,0,0,0,0,217,217,108,No
4,133,0,1,0,0,0,0,0,0,0,0,0,0,No
4,249,13,2,0,12,12,6,12,12,6,234,234,117,No
4,228,78,10,0,53,26,5,51,26,5,910,203,91,No
4,173,107,7,0,97,68,13,97,68,13,805,211,115,No
4,508,496,22,0,352,94,16,330,93,15,1134,196,51,No
4,91,0,1,0,0,0,0,0,0,0,0,0,0,No
4,59,0,1,0,0,0,0,0,0,0,0,0,0,No
4,133,82,3,0,75,75,25,75,75,25,403,211,134,No
4,530,55,12,0,19,7,1,13,7,1,833,211,69,No
4,689,415,21,0,196,43,9,162,43,7,1075,203,51,No
4,151,4,2,0,2,2,1,2,2,1,386,386,193,No
4,175,11,3,0,1,1,0,1,1,0,361,211,120,No
4,149,11,3,0,1,1,0,1,1,0,361,211,120,No
4,93,750,7,0,6,2,0,-671,2,-95,700,259,100,No
4,666,1,2,0,0,0,0,0,0,0,130,130,65,No
4,56,0,1,0,0,0,0,0,0,0,0,0,0,No
4,256,327,10,0,98,37,9,83,37,8,891,211,89,No
4,55,5,3,0,0,0,0,0,0,0,403,211,134,No
4,49,23,3,0,13,13,4,10,10,3,540,329,180,No
4,99,4,2,0,0,0,0,0,0,0,211,211,105,No
4,40,11,3,0,1,1,0,1,1,0,361,211,120,No
4,70,29,3,0,0,0,0,-25,0,-8,403,211,134,No
4,95,0,1,0,0,0,0,0,0,0,0,0,0,No
4,43,0,1,0,0,0,0,0,0,0,0,0,0,No
4,49,8,3,0,0,0,0,0,0,0,433,271,144,No
4,64,4,2,0,0,0,0,0,0,0,271,271,135,No
4,319,107,5,0,82,47,16,82,47,16,772,271,154,No
4,139,13,5,0,5,3,1,5,3,1,778,271,155,No
4,144,21,6,0,7,4,1,7,4,1,798,271,133,No
4,192,25,5,0,15,13,3,15,13,3,780,278,156,No
4,47,1,2,0,0,0,0,0,0,0,271,271,135,No
4,166,69,6,0,38,37,6,38,37,6,712,271,118,No
4,163,17,4,0,14,13,3,14,13,3,634,271,158,No
4,59,1,2,0,0,0,0,0,0,0,271,271,135,No
4,149,14,3,0,1,1,0,1,1,0,538,271,179,No
4,75,4,2,0,0,0,0,0,0,0,271,271,135,No
4,37,0,1,0,0,0,0,0,0,0,0,0,0,No
4,38,0,1,0,0,0,0,0,0,0,0,0,0,No
4,39,2,2,0,0,0,0,0,0,0,271,271,135,No
4,40,1,2,0,0,0,0,0,0,0,271,271,135,No
4,97,12,4,0,1,1,0,1,1,0,453,271,113,No
4,72,8,4,0,1,1,0,1,1,0,453,271,113,No
4,89,4,3,0,1,1,0,1,1,0,421,271,140,No
4,115,26,5,0,3,2,0,1,1,0,688,271,137,No
4,343,131,7,0,17,7,2,14,6,2,837,239,119,No
4,85,10,4,0,1,1,0,1,1,0,453,271,113,No
4,73,0,1,0,0,0,0,0,0,0,0,0,0,No
4,59,5,3,0,0,0,0,0,0,0,433,271,144,No
4,130,15,5,0,7,6,1,7,6,1,725,272,145,No
4,366,14,3,0,2,2,0,2,2,0,345,272,115,No
4,245,34,7,0,20,11,2,20,11,2,874,272,124,No
4,685,183,9,0,99,37,11,99,37,11,936,271,104,No
4,367,26,6,0,1,1,0,1,1,0,763,235,127,No
4,104,15,5,0,5,4,1,5,4,1,725,272,145,No
4,42,0,1,0,0,0,0,0,0,0,0,0,0,No
4,67,14,2,0,1,1,0,1,1,0,271,271,135,No
4,64,19,4,0,18,9,4,18,9,4,675,271,168,No
4,48,4,2,0,0,0,0,0,0,0,271,271,135,No
4,184,20,4,0,0,0,0,-2,0,0,547,271,136,No
4,50,0,1,0,0,0,0,0,0,0,0,0,0,No
4,51,0,1,0,0,0,0,0,0,0,0,0,0,No
4,99,3,2,0,1,1,0,1,1,0,316,316,158,No
4,144,5,2,0,5,5,2,5,5,2,432,432,216,No
4,44,0,1,0,0,0,0,0,0,0,0,0,0,No
4,43,0,1,0,0,0,0,0,0,0,0,0,0,No
4,57,3,2,0,0,0,0,0,0,0,432,432,216,No
4,163,1,2,0,0,0,0,0,0,0,271,271,135,No
4,6524,23426,3,0,11223,6461,3741,11195,6461,3731,460,267,153,No
4,154,2,2,0,0,0,0,0,0,0,271,271,135,No
4,44,1,2,0,0,0,0,0,0,0,432,432,216,No
4,42,1,2,0,0,0,0,0,0,0,271,271,135,No
4,426,6,2,0,3,3,1,1,1,0,206,206,103,No
4,1043,41,3,0,21,20,7,21,20,7,287,206,95,No
4,93,0,1,0,0,0,0,0,0,0,0,0,0,No
4,356,2,2,0,0,0,0,-2,0,-1,206,206,103,No
4,401,10,3,0,3,3,1,3,3,1,255,135,85,No
4,107,59,4,0,6,4,1,6,4,1,717,296,179,No
